index,price
74978,7526539
74979,6600164
74980,9235765
74981,4624195
74982,5637522
74983,9139684
74984,12266980
74985,6941608
74986,8153387
74987,10509247
74988,11261309
74989,9197353
74990,8173193
74991,11298575
74992,7536300
74993,12727805
74994,9071111
74995,6262302
74996,7520300
74997,11118458
74998,8759646
74999,5882960
75000,4560100
75001,8218134
75002,8742167
75003,6091258
75004,7863787
75005,4263419
75006,8736601
75007,8447626
75008,9255809
75009,8896886
75010,8887466
75011,15489901
75012,6721182
75013,11585795
75014,7938822
75015,15144905
75016,5406106
75017,13932620
75018,7916469
75019,10685068
75020,4445712
75021,13271501
75022,9783687
75023,7894541
75024,4266771
75025,9648297
75026,15668687
75027,8210601
75028,5109276
75029,11105882
75030,9175705
75031,6850092
75032,12822584
75033,8654020
75034,12633483
75035,15503298
75036,8563210
75037,10734051
75038,8788008
75039,7350546
75040,7661487
75041,7982967
75042,7176858
75043,11647511
75044,7535134
75045,9474407
75046,5781818
75047,16357778
75048,13539313
75049,10113546
75050,8484216
75051,16541861
75052,8644981
75053,14577535
75054,14132273
75055,12360530
75056,6735754
75057,10324070
75058,7670524
75059,7011000
75060,8433041
75061,8877513
75062,8099961
75063,22969595
75064,9036261
75065,7864903
75066,10706346
75067,5982602
75068,7806040
75069,14259063
75070,5873122
75071,7784202
75072,9767419
75073,8090376
75074,7401992
75075,6497116
75076,9304189
75077,10184976
75078,8784269
75079,6255564
75080,11099070
75081,7762092
75082,5991584
75083,5279503
75084,7314766
75085,11861659
75086,6368489
75087,9216235
75088,17027039
75089,7389420
75090,5356921
75091,9111610
75092,11288333
75093,14706461
75094,13299242
75095,6454933
75096,8266925
75097,7981341
75098,9218942
75099,13650630
75100,10812935
75101,9714281
75102,12333057
75103,7451993
75104,6398226
75105,9381274
75106,7790966
75107,15047389
75108,19839134
75109,9194228
75110,6923398
75111,11618395
75112,13532173
75113,9168134
75114,7079023
75115,9520449
75116,6385792
75117,4015664
75118,7361441
75119,9768338
75120,6023293
75121,13935008
75122,6208250
75123,11449803
75124,9947666
75125,9236088
75126,12482875
75127,9645286
75128,13471127
75129,8907444
75130,4482927
75131,7252185
75132,7062046
75133,13528938
75134,6393137
75135,9643581
75136,6605717
75137,10373707
75138,6042993
75139,9227778
75140,8973218
75141,6633296
75142,19160606
75143,12412704
75144,11427990
75145,8836546
75146,6775456
75147,9907419
75148,5349956
75149,6563638
75150,9095368
75151,5403479
75152,9754533
75153,8353972
75154,5950121
75155,6130277
75156,8661369
75157,10868099
75158,5551537
75159,6641846
75160,9743471
75161,4579721
75162,10260223
75163,11208971
75164,7702168
75165,6569428
75166,7537376
75167,5593152
75168,8036677
75169,5571750
75170,16033564
75171,4220988
75172,10680086
75173,8886342
75174,6612052
75175,4870171
75176,10090475
75177,5689775
75178,9894174
75179,11615842
75180,10655517
75181,14875044
75182,5223661
75183,6303466
75184,9461040
75185,5322311
75186,18779578
75187,9085351
75188,9977260
75189,11679557
75190,7740911
75191,8092563
75192,5303067
75193,10016766
75194,12782289
75195,6843641
75196,8623455
75197,7250624
75198,5864874
75199,9686861
75200,5479289
75201,9238224
75202,8485227
75203,12822227
75204,6866455
75205,11959176
75206,9057985
75207,8712091
75208,7107483
75209,11454866
75210,11562877
75211,4717939
75212,6424443
75213,6180954
75214,10321058
75215,5889064
75216,22022551
75217,7139751
75218,7461508
75219,8875050
75220,7148555
75221,5884827
75222,7547173
75223,5428762
75224,7471866
75225,16006269
75226,10231495
75227,8720112
75228,7369004
75229,14019934
75230,8548001
75231,7335994
75232,8767648
75233,8920948
75234,5786001
75235,7682991
75236,8595199
75237,9162882
75238,6483819
75239,8504814
75240,14409868
75241,5288218
75242,6014932
75243,6637857
75244,7454910
75245,5191776
75246,11947771
75247,10229879
75248,8660266
75249,9744574
75250,11250056
75251,8932493
75252,8843570
75253,11432577
75254,5569584
75255,8148069
75256,8742176
75257,6718373
75258,9736618
75259,6740695
75260,9820361
75261,6287946
75262,7608027
75263,11392877
75264,5683063
75265,7522331
75266,11236931
75267,6977528
75268,7097562
75269,5500077
75270,4835514
75271,22166912
75272,14688612
75273,8262936
75274,6718076
75275,7354301
75276,7260092
75277,12107763
75278,5321405
75279,10383320
75280,11672810
75281,12969320
75282,10809367
75283,6746745
75284,9167841
75285,19868380
75286,7181840
75287,5798643
75288,8979884
75289,6049745
75290,9807586
75291,6464664
75292,15074702
75293,5746951
75294,10457438
75295,8868708
75296,8495009
75297,9417201
75298,8834500
75299,11453404
75300,7184203
75301,7068717
75302,5300566
75303,9002076
75304,6479449
75305,13898343
75306,4382012
75307,9672153
75308,5819060
75309,16272788
75310,8014899
75311,5267235
75312,13451439
75313,7831769
75314,11379187
75315,14592880
75316,8572504
75317,8384188
75318,9603015
75319,10630506
75320,7776698
75321,6948421
75322,4495884
75323,16919148
75324,7434455
75325,4722140
75326,6139269
75327,6158293
75328,5328637
75329,5365985
75330,9876819
75331,16907716
75332,18098539
75333,11031353
75334,10262158
75335,10161191
75336,8151967
75337,5633962
75338,10935189
75339,9684222
75340,6905445
75341,6916781
75342,7490916
75343,8661824
75344,13268554
75345,8451757
75346,7696043
75347,11783747
75348,8626398
75349,8667279
75350,10418795
75351,9209285
75352,8216057
75353,5261342
75354,9643772
75355,17070797
75356,15650049
75357,8319698
75358,12267416
75359,8753561
75360,7455299
75361,8553654
75362,11773263
75363,19626262
75364,5238581
75365,13230966
75366,18781889
75367,6944680
75368,5505752
75369,6903284
75370,10594283
75371,10015850
75372,8159062
75373,8072590
75374,16311190
75375,6726835
75376,8213935
75377,7395318
75378,8913710
75379,15948559
75380,5048780
75381,8585552
75382,11478546
75383,6004769
75384,9161091
75385,7381679
75386,13456600
75387,10526018
75388,8109906
75389,7257803
75390,5007501
75391,7527794
75392,11483237
75393,15003845
75394,11967413
75395,6600940
75396,7525442
75397,6268506
75398,6803273
75399,6044714
75400,6685807
75401,10181642
75402,4272128
75403,7685874
75404,20851876
75405,9906753
75406,7776481
75407,9155631
75408,4786870
75409,7183043
75410,9727080
75411,11383197
75412,11186663
75413,15246615
75414,6937747
75415,10676896
75416,6597428
75417,11352930
75418,9475823
75419,5036443
75420,6619621
75421,11159399
75422,5173058
75423,6331859
75424,9958500
75425,11409739
75426,8238237
75427,12183070
75428,11456390
75429,8064446
75430,8188481
75431,12108731
75432,9261645
75433,13146336
75434,8904572
75435,12991488
75436,4189520
75437,15264360
75438,6241251
75439,8342271
75440,8706388
75441,9537602
75442,10245242
75443,6101357
75444,16718785
75445,8433667
75446,10679373
75447,11396594
75448,7029044
75449,6447423
75450,8106401
75451,8418330
75452,8842371
75453,11310137
75454,16180244
75455,13900174
75456,6435698
75457,5584757
75458,8278912
75459,7793248
75460,8015766
75461,12071632
75462,7281017
75463,8078843
75464,13724359
75465,8827780
75466,6460099
75467,7951924
75468,6920791
75469,5071541
75470,6093665
75471,9176228
75472,8841055
75473,9162924
75474,12116941
75475,12437159
75476,6139709
75477,7046694
75478,7311235
75479,8634514
75480,8700394
75481,5198734
75482,4862248
75483,8629065
75484,13568822
75485,12351428
75486,5881281
75487,10969319
75488,15119566
75489,6329645
75490,9389162
75491,5685247
75492,4654525
75493,9221025
75494,9690651
75495,14024628
75496,10598195
75497,7663334
75498,8327920
75499,8839095
75500,7437841
75501,9652767
75502,3936409
75503,4322074
75504,7281379
75505,7578831
75506,5804308
75507,14324753
75508,3928299
75509,11124764
75510,6369483
75511,8892919
75512,6862460
75513,8355400
75514,12336359
75515,6658602
75516,8320690
75517,8808998
75518,3831920
75519,16217903
75520,10272776
75521,7201367
75522,12422280
75523,7765347
75524,6560961
75525,7090435
75526,10597463
75527,8689030
75528,10158000
75529,7843722
75530,7069311
75531,11775724
75532,11616928
75533,6260624
75534,10806987
75535,8665023
75536,9509361
75537,5673849
75538,9001428
75539,6434456
75540,10774388
75541,8454485
75542,10380154
75543,8195090
75544,7355991
75545,5435419
75546,8647670
75547,5473999
75548,7620437
75549,9694334
75550,7150688
75551,13573285
75552,8299912
75553,7867183
75554,9710465
75555,7735100
75556,4190823
75557,10751506
75558,14000519
75559,10416995
75560,9903841
75561,7267009
75562,14581563
75563,17779878
75564,5651620
75565,10228391
75566,7917249
75567,12055570
75568,9216746
75569,4705089
75570,12848517
75571,9992581
75572,15773365
75573,9631336
75574,7759833
75575,7271953
75576,5838563
75577,8546497
75578,11211887
75579,8381372
75580,11067503
75581,10037250
75582,6718048
75583,11063375
75584,6751976
75585,12643313
75586,5340472
75587,14647163
75588,10947293
75589,6266229
75590,5432460
75591,7718567
75592,7489117
75593,6945432
75594,7407206
75595,24743941
75596,6958393
75597,4505474
75598,12214635
75599,10417577
75600,7924970
75601,7875198
75602,4515924
75603,7466386
75604,9290241
75605,5374083
75606,6845394
75607,16046650
75608,5576113
75609,6830478
75610,7666215
75611,8047039
75612,7231660
75613,7269300
75614,6021617
75615,9693194
75616,6626534
75617,6597125
75618,7218354
75619,12749530
75620,10028539
75621,8256537
75622,6836291
75623,5907305
75624,7646247
75625,9825261
75626,6834402
75627,11180619
75628,8341309
75629,8999361
75630,5784179
75631,9580861
75632,8112116
75633,6871866
75634,5208285
75635,5639895
75636,3410630
75637,10548094
75638,15547870
75639,9545348
75640,7879855
75641,13148115
75642,5790780
75643,8868253
75644,8941062
75645,7468114
75646,10044140
75647,8456997
75648,5440089
75649,6408794
75650,10304821
75651,9382614
75652,9341781
75653,6522142
75654,5599189
75655,11432483
75656,7229046
75657,5401831
75658,7214946
75659,15300125
75660,9583886
75661,8679588
75662,9245523
75663,10223620
75664,10253418
75665,11027815
75666,8633767
75667,5459307
75668,7254883
75669,12170431
75670,8300438
75671,8300041
75672,7873648
75673,8271196
75674,4492184
75675,9788387
75676,6836388
75677,15042340
75678,16381080
75679,6505738
75680,13098967
75681,9308951
75682,7967393
75683,5915823
75684,9951044
75685,7025112
75686,6451117
75687,5929508
75688,3815972
75689,13609729
75690,6678171
75691,12935213
75692,11077468
75693,11990817
75694,6476365
75695,9870449
75696,11433466
75697,5201500
75698,6339907
75699,6386010
75700,7212536
75701,7376027
75702,10934051
75703,9262426
75704,12283031
75705,8575638
75706,9574051
75707,11609936
75708,9489200
75709,11600843
75710,11598516
75711,4971238
75712,18262207
75713,7048129
75714,10248576
75715,15830509
75716,8309621
75717,7108770
75718,8492673
75719,6995916
75720,8128476
75721,5689185
75722,9886657
75723,6303311
75724,7405161
75725,9416161
75726,7710252
75727,6407506
75728,10228171
75729,10270203
75730,5274700
75731,15455636
75732,10331439
75733,8931297
75734,7072209
75735,11891692
75736,10524843
75737,7673455
75738,6881076
75739,8865845
75740,16624115
75741,17128632
75742,6517286
75743,6084093
75744,5565546
75745,5830601
75746,8302135
75747,8762775
75748,12478604
75749,5387772
75750,5540778
75751,10600023
75752,6406350
75753,7803627
75754,5943255
75755,13137718
75756,7192084
75757,5563785
75758,13144447
75759,15873050
75760,4578158
75761,3971667
75762,12703331
75763,9123900
75764,4885836
75765,11022346
75766,10580964
75767,7169528
75768,6334683
75769,7806662
75770,8801172
75771,8103102
75772,17984041
75773,14358138
75774,6272454
75775,9793037
75776,4744996
75777,9265994
75778,5933105
75779,11145195
75780,13815796
75781,8566254
75782,15719892
75783,7890982
75784,5319211
75785,5788881
75786,5934354
75787,8194615
75788,5052117
75789,7555518
75790,7510057
75791,6490576
75792,4717573
75793,10880704
75794,5825101
75795,6189046
75796,7866053
75797,7918753
75798,16766525
75799,9987589
75800,6349404
75801,15538334
75802,5960560
75803,8568961
75804,7903829
75805,11071215
75806,8157400
75807,6459274
75808,16022066
75809,12166466
75810,10880542
75811,9645404
75812,8580146
75813,6902163
75814,9657119
75815,9116586
75816,10583057
75817,8528104
75818,5486259
75819,6055680
75820,7577367
75821,8560542
75822,11605186
75823,10727493
75824,8744322
75825,5000246
75826,7049105
75827,5224877
75828,9489391
75829,13294422
75830,12099429
75831,6687744
75832,6542024
75833,10410004
75834,7758438
75835,7413023
75836,7148610
75837,6440772
75838,9684239
75839,8723161
75840,12199576
75841,6833723
75842,14132368
75843,13943237
75844,6188624
75845,3235164
75846,7088863
75847,6600754
75848,8938060
75849,8829619
75850,7554568
75851,6668790
75852,11075433
75853,5515451
75854,8433542
75855,9866149
75856,12012413
75857,6785817
75858,8333110
75859,16412995
75860,11499124
75861,4482009
75862,15619233
75863,6359211
75864,8181836
75865,8761660
75866,9690627
75867,10477157
75868,5915055
75869,9326874
75870,3724413
75871,9965145
75872,7551931
75873,10789022
75874,10991147
75875,6248053
75876,9925855
75877,14844717
75878,8006776
75879,17714592
75880,14392446
75881,17287394
75882,8885152
75883,5402796
75884,10571571
75885,12173323
75886,8012326
75887,5673182
75888,12268977
75889,11318416
75890,13994507
75891,10728310
75892,8352176
75893,5183393
75894,10276896
75895,7344302
75896,6986786
75897,9207686
75898,5377611
75899,6855730
75900,14847518
75901,8599050
75902,7252704
75903,5108371
75904,8908071
75905,7812710
75906,7196165
75907,9235443
75908,4850943
75909,9720926
75910,8211961
75911,6398976
75912,5101723
75913,10737123
75914,5141912
75915,7387115
75916,10213957
75917,8298311
75918,5419684
75919,6268710
75920,5446088
75921,16237663
75922,9236414
75923,9061265
75924,10643762
75925,16758709
75926,9916267
75927,5754259
75928,7574186
75929,10679112
75930,3712160
75931,9727413
75932,4648019
75933,14196559
75934,6337296
75935,12273091
75936,6912739
75937,12123613
75938,13806394
75939,8892948
75940,12098551
75941,8670428
75942,9060030
75943,11140866
75944,12316399
75945,8422872
75946,5911203
75947,8750116
75948,11679307
75949,5624337
75950,12509636
75951,6156806
75952,6533713
75953,10844778
75954,15664184
75955,10104364
75956,16695513
75957,4813939
75958,7804491
75959,10941553
75960,6276659
75961,7337053
75962,8368223
75963,11948607
75964,18383318
75965,10098660
75966,7036897
75967,7001519
75968,7622928
75969,2852793
75970,9632229
75971,8108979
75972,8981186
75973,8443530
75974,15368260
75975,11119643
75976,13087313
75977,5764447
75978,9127521
75979,6753090
75980,12540498
75981,3960520
75982,14199342
75983,8760069
75984,7902750
75985,7942111
75986,5986835
75987,8415431
75988,9289669
75989,5126964
75990,6792034
75991,11322315
75992,10105185
75993,11611104
75994,7484989
75995,10968780
75996,9280618
75997,5367522
75998,6162330
75999,9283159
76000,14080603
76001,10536958
76002,10825133
76003,3500075
76004,5361299
76005,11075405
76006,10333953
76007,5787490
76008,7242053
76009,6866622
76010,9622428
76011,9646869
76012,9428991
76013,15508275
76014,6155761
76015,8771855
76016,12011693
76017,6195773
76018,17745536
76019,11719040
76020,9979865
76021,8777393
76022,8332527
76023,7125913
76024,11339988
76025,8562726
76026,9637545
76027,9854037
76028,8614195
76029,9263958
76030,7604640
76031,10406525
76032,6701088
76033,7817860
76034,13731372
76035,7565851
76036,7543797
76037,11828558
76038,9885559
76039,6193881
76040,9306999
76041,19538825
76042,9029000
76043,13726764
76044,7098159
76045,15883411
76046,11507344
76047,9027242
76048,19195103
76049,11006441
76050,7023315
76051,13495179
76052,4475716
76053,6029218
76054,5991828
76055,11470956
76056,8382671
76057,11799778
76058,6602503
76059,12162605
76060,10620871
76061,6787178
76062,10822308
76063,13678656
76064,15329373
76065,9611764
76066,7387580
76067,6545363
76068,7359690
76069,16155634
76070,7872791
76071,6868629
76072,10223126
76073,11228288
76074,7718574
76075,15856227
76076,12728233
76077,4375755
76078,8942956
76079,18119682
76080,4466810
76081,6220270
76082,7609049
76083,7993693
76084,8323471
76085,5750691
76086,8117994
76087,6582076
76088,8555264
76089,8583074
76090,6645865
76091,8546465
76092,6066144
76093,5492696
76094,10889355
76095,15680363
76096,13891822
76097,11891605
76098,10540070
76099,9788230
76100,8991707
76101,12504610
76102,5589171
76103,9608633
76104,5810863
76105,9674988
76106,10324152
76107,7389439
76108,8084728
76109,6312016
76110,8972615
76111,5305179
76112,9171842
76113,9659238
76114,8026276
76115,6538765
76116,12103115
76117,9444479
76118,6274877
76119,8925838
76120,5041747
76121,4892338
76122,14212835
76123,9189663
76124,5641093
76125,8557646
76126,10178572
76127,13534355
76128,8926396
76129,15499200
76130,5333246
76131,6437395
76132,5457265
76133,7414435
76134,8847499
76135,8587741
76136,4507823
76137,8206285
76138,12644709
76139,7468947
76140,7294674
76141,6907509
76142,5434225
76143,8685398
76144,8660399
76145,8425424
76146,14366830
76147,17597873
76148,9860518
76149,8472439
76150,5184113
76151,5111402
76152,5629129
76153,5727563
76154,8648747
76155,15448541
76156,5751412
76157,13292070
76158,4546856
76159,13946507
76160,12266099
76161,6873622
76162,8448886
76163,10503006
76164,5490045
76165,5848924
76166,10606275
76167,11100726
76168,4354365
76169,6634391
76170,12190583
76171,6669406
76172,10903683
76173,12768358
76174,13141848
76175,8641738
76176,5318819
76177,5586672
76178,13446181
76179,4827773
76180,9628446
76181,8119836
76182,7662175
76183,6695357
76184,5369365
76185,12890161
76186,5857883
76187,10113176
76188,7655126
76189,8610258
76190,7763128
76191,9040980
76192,9381679
76193,6436981
76194,7437639
76195,5896799
76196,7437035
76197,8139503
76198,7995776
76199,12795311
76200,7875080
76201,7844265
76202,9439221
76203,16986334
76204,14650418
76205,8442049
76206,10516447
76207,7601362
76208,6146017
76209,10306909
76210,10129027
76211,17918051
76212,3955140
76213,10980211
76214,11454071
76215,6689562
76216,10502469
76217,3594797
76218,7283479
76219,7940673
76220,6286595
76221,10248106
76222,9838538
76223,7280071
76224,4766585
76225,5377162
76226,5806989
76227,6125190
76228,7907836
76229,14842049
76230,5435959
76231,13334189
76232,16796907
76233,6575117
76234,13631861
76235,7596011
76236,6159234
76237,14057438
76238,7243769
76239,6478222
76240,9415806
76241,12220053
76242,3833229
76243,5754827
76244,7138496
76245,7276400
76246,8885323
76247,24453497
76248,6851694
76249,9964321
76250,7530449
76251,6165824
76252,6260051
76253,15103428
76254,13351320
76255,6779315
76256,11704309
76257,6790581
76258,12096087
76259,5287389
76260,9991239
76261,4638170
76262,9424987
76263,6291686
76264,4807559
76265,8906407
76266,12577051
76267,7668589
76268,8334783
76269,5990844
76270,6077062
76271,10396902
76272,10389053
76273,8460519
76274,13181751
76275,6890482
76276,8220005
76277,9750041
76278,4771686
76279,8370909
76280,18190524
76281,5816283
76282,7148317
76283,8993754
76284,4178138
76285,10603210
76286,14102170
76287,7345362
76288,13114060
76289,6588138
76290,10868826
76291,8118061
76292,6026765
76293,8113049
76294,8152847
76295,9241953
76296,10638865
76297,8439215
76298,10480614
76299,5810463
76300,8918350
76301,5429134
76302,10149260
76303,13469423
76304,18973291
76305,5901908
76306,4116596
76307,11014451
76308,8245063
76309,8357589
76310,18388682
76311,7311177
76312,8966626
76313,6636068
76314,13180222
76315,7307336
76316,11041916
76317,8848051
76318,10509052
76319,7368379
76320,11637823
76321,6255070
76322,5452798
76323,7535329
76324,7271703
76325,6405524
76326,13763800
76327,12306663
76328,7433078
76329,6191207
76330,7370962
76331,5910934
76332,13631824
76333,5016522
76334,6056375
76335,12832935
76336,6606453
76337,9059754
76338,8382980
76339,7414254
76340,7223491
76341,12434539
76342,5970544
76343,8625871
76344,9872883
76345,6757737
76346,9176782
76347,6278005
76348,9632159
76349,7372559
76350,7056318
76351,10299391
76352,16012188
76353,8159836
76354,6521883
76355,9470460
76356,5861980
76357,10889598
76358,8431905
76359,6774693
76360,8160923
76361,10751749
76362,17561462
76363,5641729
76364,8240876
76365,6545510
76366,10681303
76367,10712034
76368,8340972
76369,10915512
76370,6013524
76371,7608861
76372,8781611
76373,6452382
76374,9062911
76375,8331566
76376,5122788
76377,24160485
76378,9137206
76379,8819734
76380,19033877
76381,7977032
76382,7843899
76383,14048833
76384,6861330
76385,7022167
76386,9351109
76387,8959248
76388,11805088
76389,6713704
76390,9171823
76391,9848121
76392,6937333
76393,4928686
76394,7553335
76395,7047664
76396,9252633
76397,17193818
76398,11002447
76399,10206683
76400,9621670
76401,8710799
76402,6192674
76403,7832468
76404,19784923
76405,8187608
76406,6212120
76407,9701942
76408,10491302
76409,10576777
76410,10307924
76411,10499370
76412,6535081
76413,6851025
76414,8520852
76415,9088233
76416,8250450
76417,4021441
76418,6475497
76419,13854102
76420,6179774
76421,8016195
76422,5072578
76423,9821182
76424,11864249
76425,7915850
76426,6194616
76427,5007848
76428,18553273
76429,10713012
76430,10456457
76431,7965959
76432,17328144
76433,6554153
76434,17493649
76435,4378871
76436,10103619
76437,7200239
76438,13148389
76439,11486547
76440,4901687
76441,15409983
76442,8108984
76443,10582107
76444,8829237
76445,8831145
76446,9317253
76447,10835850
76448,8219548
76449,3727666
76450,4983170
76451,10633166
76452,13435486
76453,8232832
76454,5732777
76455,4213384
76456,11297746
76457,7947064
76458,11475901
76459,10022819
76460,9807046
76461,7722724
76462,6059800
76463,5493408
76464,7186792
76465,7038168
76466,8165066
76467,9660808
76468,14532584
76469,8814680
76470,21988231
76471,12797918
76472,11881126
76473,5342192
76474,7315060
76475,10347895
76476,7105648
76477,5178800
76478,9271853
76479,12387526
76480,6362680
76481,7537458
76482,11688497
76483,7196792
76484,7188853
76485,4859682
76486,5751815
76487,9921827
76488,6735549
76489,7171108
76490,7554363
76491,7002136
76492,14295500
76493,14025666
76494,10082117
76495,12322234
76496,6225986
76497,6637164
76498,4999619
76499,7893404
76500,6245739
76501,3984074
76502,14502216
76503,9574050
76504,11295762
76505,8594271
76506,7479363
76507,7279007
76508,6197718
76509,5395826
76510,9054067
76511,18520152
76512,15791600
76513,14428312
76514,6148015
76515,16774402
76516,6972257
76517,6662613
76518,11036902
76519,13472613
76520,9213219
76521,5412643
76522,7838254
76523,9318430
76524,9376740
76525,9170141
76526,10498824
76527,10621952
76528,10292330
76529,8479857
76530,10185876
76531,7629192
76532,16957728
76533,8901351
76534,7969254
76535,7994071
76536,7464186
76537,14017843
76538,6063249
76539,6617400
76540,7549312
76541,7435729
76542,9886099
76543,6129865
76544,15834181
76545,6194663
76546,6284063
76547,13434087
76548,10138591
76549,9747432
76550,7314176
76551,7535855
76552,8840022
76553,7338027
76554,16081967
76555,6257336
76556,9075810
76557,11180958
76558,5995032
76559,8925108
76560,13040833
76561,7609075
76562,7484100
76563,11516952
76564,8152820
76565,11436746
76566,7883140
76567,8357762
76568,8807042
76569,6002881
76570,5984417
76571,10719688
76572,12634069
76573,7205684
76574,15542024
76575,7475711
76576,7186325
76577,8882765
76578,14141933
76579,5404663
76580,6845993
76581,11344045
76582,6994088
76583,6525336
76584,10078124
76585,10190547
76586,5025438
76587,10230123
76588,9988158
76589,7817832
76590,8366091
76591,6076643
76592,7710018
76593,9346639
76594,12463042
76595,9374797
76596,10532901
76597,6109754
76598,5587883
76599,6405082
76600,6767862
76601,11023671
76602,11808610
76603,7477130
76604,18200125
76605,8596116
76606,9227862
76607,13886327
76608,5956074
76609,10019482
76610,12820251
76611,5770074
76612,8235517
76613,9444146
76614,19381302
76615,14513114
76616,12967422
76617,13145852
76618,16732192
76619,5464505
76620,23910676
76621,9978184
76622,16688883
76623,7372230
76624,8796302
76625,3714199
76626,11038751
76627,10925719
76628,11617202
76629,7560806
76630,8786866
76631,7838216
76632,12225859
76633,7219925
76634,7332062
76635,19015628
76636,8081718
76637,6051982
76638,6718787
76639,6582134
76640,10149699
76641,8175409
76642,20834281
76643,5561308
76644,6174397
76645,7547932
76646,12110154
76647,8181133
76648,7693261
76649,5280781
76650,6204381
76651,10022389
76652,7022248
76653,19861959
76654,11018538
76655,8236610
76656,14655483
76657,4920246
76658,17343868
76659,11990555
76660,6466980
76661,4305970
76662,7818685
76663,5492156
76664,5059655
76665,5043695
76666,5729725
76667,9307689
76668,6396484
76669,14784139
76670,6767101
76671,5551586
76672,7412120
76673,6903434
76674,6532498
76675,7819405
76676,6805792
76677,12251326
76678,7413510
76679,10700463
76680,16021225
76681,9487483
76682,7189031
76683,9616645
76684,4449475
76685,6753510
76686,7426579
76687,8903477
76688,12222811
76689,3362830
76690,6249723
76691,6595434
76692,8469268
76693,6860049
76694,12204270
76695,8393060
76696,6356254
76697,7046971
76698,13407030
76699,8861601
76700,5443441
76701,8309618
76702,9548991
76703,23398956
76704,10435380
76705,6541208
76706,7344154
76707,11720165
76708,8865576
76709,5590675
76710,5878265
76711,3982836
76712,4559759
76713,7497903
76714,11688879
76715,6142846
76716,5988959
76717,11050005
76718,8358846
76719,7770334
76720,7599409
76721,13998936
76722,4704447
76723,8058740
76724,4979524
76725,6048534
76726,14690176
76727,6298534
76728,8478757
76729,6831164
76730,7303721
76731,7394228
76732,11594384
76733,11614247
76734,6882311
76735,5349681
76736,10273446
76737,6950475
76738,15977645
76739,8780734
76740,16954766
76741,4222947
76742,15338301
76743,12728004
76744,6431231
76745,5658970
76746,7682152
76747,7645667
76748,7231328
76749,5114932
76750,6992159
76751,11998563
76752,17122435
76753,4504927
76754,11723000
76755,10014109
76756,8565867
76757,11354145
76758,7355191
76759,7009750
76760,7665118
76761,12392905
76762,7652611
76763,9027497
76764,6102944
76765,10347646
76766,15782047
76767,10975709
76768,4172463
76769,12464801
76770,13046542
76771,6399298
76772,10570035
76773,6692225
76774,7210617
76775,11257628
76776,10252847
76777,8471497
76778,9586302
76779,11296488
76780,22935467
76781,7751693
76782,10764514
76783,11957421
76784,8578308
76785,11156493
76786,14445391
76787,7854711
76788,9048511
76789,5075729
76790,5396419
76791,7905143
76792,10074660
76793,7640791
76794,8165596
76795,6446602
76796,9452345
76797,13215344
76798,8850998
76799,13210648
76800,8510398
76801,5143265
76802,10756582
76803,8810624
76804,9322650
76805,14026057
76806,10392908
76807,3231573
76808,16164318
76809,4543068
76810,6337321
76811,6390274
76812,4722468
76813,7040975
76814,11915933
76815,10784217
76816,7084927
76817,10561035
76818,16645866
76819,10841591
76820,3879971
76821,9279336
76822,9126030
76823,5233844
76824,6550759
76825,8581422
76826,8669793
76827,16190251
76828,9013924
76829,5749149
76830,11598140
76831,5682476
76832,10911652
76833,10922921
76834,8800443
76835,6012225
76836,6533272
76837,8797866
76838,5048549
76839,16369243
76840,10010244
76841,7942967
76842,6195939
76843,4532189
76844,11158763
76845,3887318
76846,15262477
76847,6871386
76848,8694687
76849,10888672
76850,9778231
76851,7884135
76852,5815017
76853,10453123
76854,14564203
76855,11312891
76856,7621196
76857,6913677
76858,10349745
76859,5237697
76860,12999658
76861,9998405
76862,8423229
76863,12375098
76864,14241739
76865,13872669
76866,5314079
76867,5370709
76868,6898664
76869,6682960
76870,7117592
76871,13139902
76872,14289256
76873,9121031
76874,8124664
76875,8596891
76876,7625418
76877,5624249
76878,11660963
76879,6202172
76880,7187654
76881,5335802
76882,7813685
76883,9141724
76884,16774188
76885,12904790
76886,8640511
76887,10016024
76888,6289921
76889,7284313
76890,6947973
76891,4212220
76892,9079459
76893,7622822
76894,8713127
76895,9263106
76896,5949739
76897,5999544
76898,10206790
76899,7578962
76900,5809477
76901,11787282
76902,13775075
76903,14679605
76904,11851038
76905,6795858
76906,5764163
76907,6670329
76908,20058554
76909,8885954
76910,7044425
76911,15076669
76912,8996908
76913,7285768
76914,3242883
76915,6950621
76916,8363728
76917,12239360
76918,12820897
76919,7913120
76920,10032176
76921,6578518
76922,7786974
76923,8961823
76924,12187149
76925,8280462
76926,5767630
76927,18378778
76928,12370522
76929,5383967
76930,6643844
76931,8413345
76932,7233236
76933,7982596
76934,9378420
76935,6906532
76936,8069370
76937,8461948
76938,7529970
76939,9351771
76940,12893606
76941,5419573
76942,8447459
76943,14334570
76944,6872253
76945,8802337
76946,10982044
76947,6441472
76948,7493856
76949,13572414
76950,5655909
76951,5038112
76952,7573448
76953,4439419
76954,10026754
76955,14562353
76956,16626396
76957,8625371
76958,6172097
76959,4086409
76960,9288081
76961,4902353
76962,10538534
76963,12346059
76964,13879888
76965,3051396
76966,5559404
76967,9868888
76968,5372197
76969,16137446
76970,11436100
76971,9186628
76972,5310745
76973,11191825
76974,8637027
76975,10026489
76976,5614002
